NAME	dbtype	SIZE	NES_DMSO_0_vs_DMSO_20	FDR_q-val_DMSO_0_vs_DMSO_20	NES_DMSO_0_vs_DMSO_45	FDR_q-val_DMSO_0_vs_DMSO_45	NES_DMSO_0_vs_SY_0	FDR_q-val_DMSO_0_vs_SY_0	NES_DMSO_20_vs_DMSO_45	FDR_q-val_DMSO_20_vs_DMSO_45	NES_DMSO_20_vs_SY_20	FDR_q-val_DMSO_20_vs_SY_20	NES_DMSO_45_vs_SY_45	FDR_q-val_DMSO_45_vs_SY_45	NES_SY_0_vs_SY_45	FDR_q-val_SY_0_vs_SY_45	NES_SY_0_vs_SY_20	FDR_q-val_SY_0_vs_SY_20	NES_SY_20_vs_SY_45	FDR_q-val_SY_20_vs_SY_45
THROMBOCYTOSIS	HP	49	-1.7796608	0.021892646	-1.4392794	0.27037498	-1.6949101999999998	0.085227825	-0.9525336999999999	0.9715514000000001	-1.1312403999999998	0.42866758	-0.9650181000000001	0.7434681	-1.2729012	0.46036009999999994	-0.9460465	0.790285	-0.9487984	0.9955492
SISTER_CHROMATID_SEGREGATION	GOBP	200	-1.7779572	0.022423977	-1.5926056999999998	0.16848347	-1.531447	0.29980928	-1.218583	0.80570024	-1.436377	0.26610324	-1.2567528000000001	0.32912135	-1.5223243	0.34004936	-1.6928676	0.32996523	-1.0792007	0.94504637
TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	GOMF	220	-1.7760825	0.022857513	-1.6167053	0.15764117	-1.1752673	0.73996913	-1.4280688999999998	0.84761083	-1.1355126	0.42235056	-1.0528950000000001	0.59445953	-1.6379561000000002	0.23512036	-1.7716996999999999	0.26658714	-1.2288042	0.9455043
BROAD_EYEBROW	HP	20	-1.7731883999999998	0.023534963	-1.256845	0.49075955	-1.0948053999999998	0.8012658	-1.1066461	0.833385	-1.1450652	0.41037583	-1.1489232	0.44113106	-1.3285218	0.42139912	-1.6188016	0.28918895	-1.0730473	0.94677544
HISTONE_METHYLATION	GOBP	153	-1.7701966	0.02418596	-1.5605758	0.18311737	-1.24167	0.6565916	-1.3288589	0.8354866	-1.247844	0.3296191	-1.1349056	0.46061048	-1.6558754	0.23491143	-1.6759932	0.30048078	-1.1712569	0.9401158000000002
AMINO_ACID_ACTIVATION	GOBP	45	-1.7707595	0.024186807	-1.4761058999999999	0.24097924	-1.3408917	0.5318177	-1.0429046	0.89684397	-1.0221115	0.61166704	-0.9513905999999999	0.7654133000000001	-1.5038271	0.3655353	-1.6991361	0.33120456	-1.1211091999999998	0.9256834999999999
HSP70_PROTEIN_BINDING	GOMF	42	1.7912706999999999	0.025414962000000003	1.678981	0.29096505	-1.4915273999999998	0.34570290000000004	-0.9296191999999999	0.98475564	-1.0903770000000002	0.48778320000000003	-1.0172035	0.6609501	1.7061837	0.31279114	1.7215846999999997	0.11988815	-0.79171586	1.0
DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX	HP	34	-1.7645568	0.026656171	-1.4968559	0.22645563	-0.9395081000000001	0.92218417	-1.2081578000000002	0.79731375	-0.8378608000000001	0.87915367	-0.84019643	0.88471866	-1.4779502	0.3561179	-1.7407873999999999	0.24516353	-1.2280828000000001	0.94328046
LARGE_RIBOSOMAL_SUBUNIT	GOCC	109	-1.7588952000000002	0.027910106	-1.5235059	0.21002240000000003	-1.531556	0.3040741	-1.0835999	0.8613337999999999	-0.85696983	0.8607062	-0.5838983	0.9904485000000001	-1.2087731000000002	0.53286886	-1.0710616000000002	0.6877416999999999	-1.0350163000000001	0.9638375
TRNA_MODIFICATION	GOBP	87	-1.7611502	0.027991256000000003	-1.6425664	0.11202013	-1.3185666	0.5716286	-1.3037081	0.8232517	-1.0926175	0.48408140000000005	-0.8968848	0.8341436	-1.6729769	0.21128932	-1.7569915	0.24471199999999999	-1.2191665	0.9479586
LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	GOMF	41	-1.7592984	0.028177808999999998	-1.4510186999999999	0.2614974	-1.3543891000000001	0.51078767	-1.0456289	0.8941735999999999	-1.036568	0.5846758000000001	-0.9729950999999999	0.73194194	-1.4939352	0.36021915	-1.6455528000000001	0.29659572	-1.1769648000000001	0.9403391999999999
PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND	HP	35	-1.7565438999999998	0.028457557999999997	-1.5458219	0.18260744	-1.6997539000000002	0.089922376	-0.91498005	0.9930515999999999	-1.1512365	0.40337009999999995	-1.1712182	0.4142976	-1.3936563999999998	0.3699857	-1.1734326000000002	0.61748946	-1.0140042999999999	0.98000926
NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP	86	-1.7567272	0.028695907000000003	-1.4827284	0.23020628	-1.6527733	0.12244086	-1.2861979	0.8286256999999999	-1.3017792	0.2986433	-1.1575577	0.43104607	-1.476909	0.35299835	-1.6051803999999998	0.2923967	-1.0569289	0.95266545
MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY	GOMF	31	1.782413	0.032032702	1.8556474	0.11502463	-0.9365259	0.92471987	-0.87498367	1.0	-1.1241215	0.43878690000000004	-1.0782682	0.5530437	1.8648011999999998	0.122009695	1.7730004000000001	0.05178364	-0.63793474	1.0
CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC	40	-1.7489011000000003	0.03208021	-1.4441048	0.26594087	-1.8730296000000002	0.010215822	-0.72794336	1.0	0.77332926	1.0	0.76873565	1.0	-0.9694615	0.8289903000000001	0.76484454	0.9769317	-0.83495754	1.0
PROTEIN_METHYLTRANSFERASE_ACTIVITY	GOMF	90	-1.7466828	0.032176998	-1.5981586	0.16233335	-1.278891	0.6277488	-1.3947889999999998	0.8073939	-1.1397966999999998	0.41733348	-0.95755523	0.7557673	-1.6760229	0.29490724	-1.6311133	0.28699994	-1.2322428	0.9481434999999999
METHYLTRANSFERASE_COMPLEX	GOCC	91	-1.7472016	0.03230935	-1.515077	0.21957521	-1.3777722	0.48509377	-1.0954943000000001	0.8476722	-1.1377409	0.41999766	-0.87757045	0.85388094	-1.5107335	0.3650441	-1.6773973000000002	0.30085313	-1.0087018	0.98220074
THIN_UPPER_LIP_VERMILION	HP	257	-1.7476669999999999	0.032362964	-1.5170528	0.22103724	-1.0937642	0.80166996	-1.209625	0.79842865	-1.1754693999999999	0.38014483	-1.1661081	0.42085287	-1.6470331999999999	0.24650621	-1.8351028000000003	0.39025673	-1.1374803999999998	0.9232639000000001
PROTEIN_TARGETING_TO_MITOCHONDRION	GOBP	100	1.7830714	0.032674756	1.1137935	0.6715937	-1.1845208	0.73197097	-1.0477585999999999	0.89283484	-0.94863886	0.74076974	-0.8427289000000001	0.88302743	1.6509243999999998	0.4000497	1.8066839	0.024631967999999997	-0.9361138000000001	0.99324214
POSITIVE_REGULATION_OF_NEURON_DEATH	GOBP	77	1.7805898	0.032987397	1.283473	0.55907404	-1.0172572	0.86214215	-1.1071528	0.83247536	-1.1975424	0.36128893	-1.3298421999999999	0.29975128	1.3036375	0.6196807	1.6777962	0.19342048	-1.19728	0.9660004000000001
ABSENT_THUMB	HP	47	-1.7438504000000001	0.033566706	-1.550059	0.19155377	-1.6638828999999997	0.11293654	-1.0300933	0.9058703000000001	-1.0003030000000002	0.6533044	-0.95075256	0.7663003	-1.4107826	0.36149964	-1.119736	0.65444714	-1.00245	0.98618925
FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION	HP	35	-1.7407119999999998	0.03515832	-1.438508	0.27153906	-0.92008424	0.9362244000000001	-1.1549162	0.8202341000000001	-0.9858860999999999	0.68060327	-0.87584025	0.8558341	-1.4396585	0.35392714	-1.7443237	0.25017792	-1.1893256	0.95668155
NORMOCHROMIC_ANEMIA	HP	34	-1.7355956999999997	0.03762307	-1.3794917	0.33139727	-1.6033839	0.17647979999999996	-0.90331453	1.0	-0.43660122	0.99937004	-0.94299424	0.7781625	-1.1471661	0.6039526999999999	-0.8579030999999999	0.8649623	-0.9197866	0.9961568999999999
NADH_DEHYDROGENASE_ACTIVITY	GOMF	38	-1.7346366999999998	0.037775453	-1.3743075	0.33941209999999994	-1.1328214	0.7691975000000001	-1.202059	0.80776024	-0.5768229	0.9887780999999999	0.8007854	1.0	-1.1308998	0.62195235	-0.93042123	0.7991838000000001	-1.1235508	0.9220953000000002
SPINDLE_MICROTUBULE	GOCC	81	-1.7316644	0.03885823	-1.4244164	0.2889151	-1.4330637	0.4248938	-1.0875261	0.8558604	-1.1255652	0.43698743	-1.0909773999999999	0.5291706	-1.3550165	0.39915308	-1.6892740000000002	0.3360718	-0.88032967	0.9997233
PEPTIDYL_LYSINE_DIMETHYLATION	GOBP	24	-1.7281919	0.040827226	-1.565715	0.17228076	-1.5541946000000002	0.28048962	-1.5367122	0.6991811	-1.3708252	0.27603903	-1.1723891000000002	0.41248100000000004	-1.6018847999999999	0.31231803	-1.6617724999999999	0.3062366	-1.3626428999999998	0.91351396
PROTEIN_METHYLATION	GOBP	192	-1.7272909	0.041034866	-1.5906677	0.16890046	-1.2639238000000002	0.64056903	-1.3191315000000001	0.8208916999999999	-1.1695651000000002	0.38611346	-1.0597832	0.5813389	-1.6408692999999999	0.24761364	-1.54521	0.3499535	-1.1677799999999998	0.94202846
ABNORMAL_ERYTHROCYTE_ENZYME_LEVEL	HP	32	-1.7233181	0.04292171	-1.4946213	0.22616479	-1.6991541000000001	0.08828538	-0.80523515	1.0	-0.9675014000000001	0.7116743000000001	-1.3048446000000002	0.2991153	-1.0675555	0.70511883	0.5825732	0.9946915000000001	-0.9356646000000001	0.9926005999999999
INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	GOCC	133	-1.7213104	0.043958477999999995	-1.5433388000000001	0.18281095	-0.9562126	0.9132129000000001	-1.2335608	0.7986911	-0.7318164	0.94711286	-0.4962015	0.99857503	-1.4744483999999998	0.34882715	-1.4872557	0.38864985	-1.1640117	0.93018407
MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP	168	-1.7193593999999996	0.04449087	-1.5816786	0.14581458	-1.5120837999999999	0.32705456	-1.18584	0.8156483	-1.3508368	0.28040054	-1.2227745	0.36174232	-1.4994011999999999	0.36378083	-1.6232715	0.29001522	-1.0863785	0.9363626
CHROMOSOME_SEGREGATION	GOBP	334	-1.7180083	0.04453583	-1.5896205	0.16595769	-1.468178	0.35871790000000003	-1.2519344	0.8125983	-1.3092511999999998	0.29515207	-1.1371153999999999	0.45706984	-1.5571203000000002	0.32007593	-1.5587493000000001	0.33788875	-1.0792926999999999	0.9455759
ADENOCARCINOMA_OF_THE_INTESTINES	HP	37	-1.7174057	0.044631816	-1.3984333999999998	0.32089654	-1.7794374	0.03936947	-0.8907634	1.0	-0.7174379	0.9534611999999999	-0.73340786	0.94841707	-1.053915	0.72299844	0.6814285	0.9852312	-0.96059257	0.9918171
RIBOSOME_ASSEMBLY	GOBP	58	-1.7197436000000001	0.04464798	-1.450104	0.26077768	-1.4495155	0.39469940000000003	-1.056171	0.88702595	-0.7826945	0.9182060999999999	-0.52482283	0.99670833	-1.2734733999999999	0.45853648	-1.0175198	0.7300064	-1.0399574	0.9636021
SISTER_CHROMATID_COHESION	GOBP	62	-1.7184091000000001	0.044734754	-1.5052266	0.22048523	-1.6242098	0.15380935	-1.2776312	0.8159243	-1.636819	0.21215984	-1.2987318	0.305514	-1.4943608999999998	0.36026967	-1.5104492	0.36444315	-1.147103	0.9251497
GASTROINTESTINAL_CARCINOMA	HP	69	-1.7159182000000002	0.04488828	-1.4324953999999999	0.27825722	-1.7047414	0.08521971	-1.0621176	0.88248616	-1.3487325000000001	0.27996203	-1.1762674	0.40819684	-1.3581961	0.39690033	-1.2252315	0.5949767	-1.0621973	0.9472423000000001
FICOLIN_1_RICH_GRANULE	GOCC	166	1.7690968999999996	0.046362568	1.3359996	0.5503449	-1.0802691999999998	0.8146671	-0.96876526	0.9628796000000001	-1.3365539	0.28407618	-1.3651881000000001	0.29421487	1.4021032	0.5898045999999999	1.7317884999999997	0.11153251	-0.9850843	0.98535854
INCREASED_CSF_LACTATE	HP	83	-1.7118324	0.047672915999999996	-1.4042364	0.31568232	-0.974841	0.8991146999999999	-1.0984136999999998	0.84680575	-0.88705677	0.82715356	-0.8912983	0.8397636	-1.3627825	0.39467812	-1.5202726	0.36826295	-1.1355483999999998	0.9181379000000001
DNA_POLYMERASE_BINDING	GOMF	22	1.7635823	0.051118508	1.5082507	0.44333416	-1.647962	0.12347319999999999	-0.9696231	0.9627435999999999	-1.3360602	0.28413140000000003	-0.8473030999999999	0.87915087	1.7604741000000002	0.22524811	1.7464099999999998	0.08683163	-0.6619225000000001	1.0
KINESIN_COMPLEX	GOCC	47	-1.7059928	0.051483534000000004	-1.4158444	0.2957067	-1.1070061000000002	0.7885413	-1.1530976000000002	0.8164795	-1.2937348999999998	0.3006072	-0.9496655	0.7675849	-1.5395596999999999	0.32894075	-1.9532546999999998	0.062612824	-1.0538231000000002	0.9547101
90S_PRERIBOSOME	GOCC	28	-1.7048169999999998	0.05192478	-1.2986906	0.42074627	-1.0664761	0.8271563	-0.89651847	1.0	-0.9260803	0.77389777	-0.8728995	0.8582973	-1.3829452	0.38359877	-1.3757309	0.48594955	-0.9486703000000002	0.9947041
PURE_RED_CELL_APLASIA	HP	25	-1.7022613000000002	0.05292888	-1.4434781	0.26647264	-1.8235651999999998	0.018323116	-0.73683316	1.0	-0.32437828	0.9999669	-0.8937290000000001	0.8373674999999999	-1.0703223	0.7038883	0.5736553000000001	0.9955062	-0.8241987	1.0
REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP	208	-1.7027917000000001	0.053008225	-1.5164776000000002	0.21834062	-1.495895	0.33883270000000004	-1.2330716999999998	0.79382616	-1.3343987	0.28424147	-1.1398488000000002	0.45314350000000003	-1.4415008999999999	0.35603768	-1.5955498	0.3028515	-0.9707015	0.992339
RNA_METHYLTRANSFERASE_ACTIVITY	GOMF	64	-1.696875	0.056399997	-1.4777926000000001	0.23684101	-1.0985105	0.79733455	-1.1712653999999998	0.8118208	-1.0354809	0.58717144	-0.8840437	0.8467788	-1.4194281000000002	0.35674268	-1.6405889	0.29070303	-0.99175125	0.9842799999999999
LACTIC_ACIDOSIS	HP	158	-1.6886637	0.06259119	-1.5085452	0.22505129999999998	-1.0526636999999999	0.8393728000000001	-1.1930087	0.8058257	-1.1848503000000001	0.37174752	-0.7711779000000001	0.9310343000000001	-1.5443533999999999	0.32593802	-1.6479738000000002	0.31263316	-1.1902872	0.9577045
CHROMOSOME_CONDENSATION	GOBP	44	-1.6860065	0.064682305	-1.4191513999999998	0.2947223	-1.4992398999999998	0.33489335	-0.941515	0.97705233	-1.4661028	0.26795232	-1.2611325	0.32613623	-1.2710027	0.46377036	-1.5099709	0.36422145	-0.84538025	1.0
OSTEOSARCOMA	HP	33	-1.6851269	0.06499687	-1.5046681999999998	0.21874908	-1.7693982	0.04174241	-0.9961173000000001	0.9391413000000001	-0.74608785	0.9390790999999999	-0.7805358	0.92775434	-1.2007938999999999	0.5425738	0.6512653	0.98938614	-0.94571435	0.9953789000000001
MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	GOBP	43	-1.68377	0.06565425	-1.5034493999999998	0.21310689	-1.2132098999999998	0.6946584	-1.3793031	0.7992819	-0.5920880999999999	0.98684615	1.093694	0.954355	-1.3505768	0.40526465	-1.3077478	0.5369215	-1.2673028	0.97276044
STRESS_GRANULE_ASSEMBLY	GOBP	27	-1.6831164	0.06566793	-1.3503186000000003	0.36017475	-1.1224481000000002	0.7792613	-0.9292799	0.9854028	-1.0155876	0.6239784	-0.76559967	0.933731	-1.3713638000000001	0.38463634	-1.3950322	0.47347614	-1.2397040000000001	0.96222776
REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP	48	1.754709	0.06586665	1.2355024	0.60561526	-1.2844944999999999	0.6311585	-1.0738524	0.8676796999999998	-0.94823563	0.74114394	-0.8305841	0.8926984	1.6273932	0.4076018	1.7132006000000002	0.13045572	-0.9038613000000001	0.9973617
RNA_METHYLATION	GOBP	82	-1.6781077000000002	0.070003234	-1.4280628	0.28371388	-1.1257753000000001	0.77556324	-1.1909416000000002	0.8119138000000001	-1.0002327	0.6533869999999999	-0.78774476	0.9239033999999999	-1.4122193	0.36141217	-1.6725534	0.30216718	-0.9352043999999999	0.99158573
REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP	188	1.7505913	0.07008367	1.05696	0.7125738	-0.8646859	0.9704923000000001	-1.1160794	0.82516956	-1.064438	0.535776	-1.2334706	0.34887075	1.073849	0.7217585	1.6014986999999998	0.35286158	-1.1942767	0.9661242
CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GOBP	187	1.7485967	0.0719472	1.1224617	0.6590633	-1.0715346000000001	0.82179934	-1.0206442	0.915221	-1.3043638000000002	0.29801166	-1.0226606	0.65069604	1.1070349	0.7055375	1.5840842	0.39734444	-0.9780025	0.987242
NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY	GOBP	32	-1.6754881999999998	0.07222318	-1.3939190000000001	0.31949064	-1.0337148	0.85283756	-1.3189201000000002	0.8140857	-1.251157	0.3283625	-0.9702978000000001	0.7366341	-1.4291536	0.35445192	-1.6209759	0.29110497	-1.2372398	0.9554942
CELL_RECOGNITION	GOBP	120	1.745309	0.07322191	1.5147296	0.4395088	-0.64060277	1.0	-0.47176409999999996	1.0	-0.78928655	0.9140659	-1.0287472	0.63868535	1.3708513	0.5890095999999999	1.7267628000000002	0.11147437	-0.76403075	1.0
ACUTE_LEUKEMIA	HP	100	-1.673052	0.074198574	-1.3911263999999999	0.3165805	-1.5019483999999999	0.3315655	-1.0580047	0.88788354	-0.9923630999999999	0.6677148	-0.7370656	0.9470468000000001	-1.332589	0.41737179999999996	-1.0792956	0.6796833000000001	-1.0681610000000001	0.94410837
POTASSIUM_CHANNEL_COMPLEX	GOCC	73	1.7421879	0.074265435	1.7865322	0.19685543	-0.49592865	1.0	-0.46082038	1.0	-0.5565869999999999	0.99177927	-1.0226923	0.6509762	1.6383393	0.39300749999999995	1.7720516	0.051253926	-0.74479735	1.0
DISTAL_AXON	GOCC	238	1.7422451	0.07593338	1.4404185	0.47809120000000005	-0.9049782	0.947408	-0.7734926999999999	1.0	-1.2093251	0.34941074	-1.1588767	0.42995209	1.5712483	0.42960492	1.6794444	0.19028662	-0.73497444	1.0
O_METHYLTRANSFERASE_ACTIVITY	GOMF	24	-1.6703752	0.076799326	-1.4689686000000002	0.24600351	-1.045864	0.84303313	-1.4415225	0.78380334	-0.97003525	0.70763135	-0.8701628	0.8604117	-1.4750007	0.34923306	-1.3921484	0.47478098	-1.3370723	0.90558684
BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	GOBP	34	1.7425945999999999	0.07694944	1.879106	0.10174853	-0.727225	1.0	0.9489903	1.0	0.7352656	1.0	-0.7193066999999999	0.95407516	1.8880443999999998	0.10368369	1.7830081000000002	0.040904813	1.0640739	0.8909765
DNA_REPAIR_COMPLEX	GOCC	42	-1.6673116999999997	0.07984513	-1.5486316999999998	0.18618503	-1.1853023	0.7293463000000001	-1.3193108999999998	0.82381475	-1.2342674	0.33348602	1.0453073	1.0	-1.4566641000000002	0.3507342	-1.5959836	0.30397009999999997	-1.12002	0.9296332
HISTONE_METHYLTRANSFERASE_ACTIVITY	GOMF	58	-1.6643503000000002	0.08186764	-1.5487993	0.18907732	-1.3025103999999998	0.5992361999999999	-1.3404909999999999	0.85109836	-1.3808637	0.2719772	-1.1302375	0.46765515	-1.6526461	0.23374222	-1.7125046999999998	0.33481374	-1.2635527	0.9792249
APLASIA_HYPOPLASIA_OF_THE_EAR	HP	154	-1.6645193	0.082293786	-1.3351926	0.3712838	-1.3640233999999998	0.5036244000000001	-0.9088315999999999	0.9951401	-1.2794567	0.31083968	-1.2245374	0.35973006	-1.4204272	0.35645068	-1.3055136999999999	0.54082507	-0.8827471	1.0
INCLUSION_BODY	GOCC	71	1.7354534	0.08353762	1.4132612	0.50674045	-1.0606471000000002	0.8297303	-0.9693487	0.96250856	-1.2453841	0.3308882	-1.2007014999999999	0.38005429999999996	1.6504637	0.38869658	1.7476908	0.08710138	-0.8767974000000001	1.0
ATPASE_ACTIVATOR_ACTIVITY	GOMF	25	1.7357073	0.08497985	1.8390908	0.13143262	-0.98276293	0.8913655999999999	-0.8605064	1.0	-1.1707308	0.3843998	-1.0209686	0.6535327	1.8067967	0.18608138	1.7296538000000001	0.11178296	-0.68417704	1.0
TRANSPORT_ALONG_MICROTUBULE	GOBP	151	1.7336407999999999	0.08625188	1.0191208	0.73945475	-1.0595787	0.83083856	-1.029901	0.90634733	-1.3407601999999998	0.28620496	-0.98730785	0.7103498	1.1591537	0.66234756	1.5631939	0.41653097	-0.9884963999999999	0.98553354
PRECATALYTIC_SPLICEOSOME	GOCC	52	-1.6593221000000002	0.08652906	-1.4324449	0.27749070000000003	-1.4543758999999998	0.38647990000000004	-0.95675343	0.9711278	-1.0327504	0.5916779000000001	-0.8693231	0.8606502	-1.3611121000000002	0.39576469999999997	-1.4884093999999999	0.38983023	-0.9471275	0.9957031
TRNA_PROCESSING	GOBP	124	-1.6581400000000002	0.086540684	-1.5739427	0.16334210000000002	-1.304625	0.5956123000000001	-1.2463418	0.80232	-1.0032378	0.6477642	-0.8215648000000001	0.9001518000000001	-1.5797589	0.30345622	-1.4394799999999999	0.43894807	-1.1361564	0.9191764000000001
OPISTHOTONUS	HP	40	-1.6561662	0.08683521	-1.2957872	0.42594838	-1.090653	0.80305463	-1.1255503999999998	0.8163661999999999	-1.1473666	0.40681344	-1.3655093	0.29339102	-1.4016068000000002	0.36310149999999997	-1.6502738999999997	0.30898827	-0.9255644000000001	0.9960791999999999
HYPOPLASTIC_NIPPLES	HP	27	-1.6583202000000001	0.08706983	-1.4694633	0.24684331	-1.0236707	0.8597245000000001	-1.2422136000000001	0.7996941	-1.2175983999999997	0.34403294	-0.98294383	0.7174365	-1.5740535	0.28920224	-1.8078942	0.2542639	-1.0875933	0.9368805
NADH_DEHYDROGENASE_COMPLEX	GOCC	42	-1.6570851999999998	0.08710019999999999	-1.3782651000000001	0.33165452	-1.0479736	0.84313405	-1.1721464	0.81168824	-0.45069048	0.99914014	0.80873907	1.0	-1.1972521999999999	0.5462269000000001	-1.3436291	0.49821207	-1.1731118	0.9429004000000001
HISTONE_METHYLTRANSFERASE_COMPLEX	GOCC	61	-1.6562366000000002	0.087472245	-1.4833628	0.22921395	-1.2665431	0.63903403	-1.129529	0.8218548000000001	-1.2528834	0.32750306	-0.90255153	0.8281700000000001	-1.4571385000000001	0.35239783	-1.4960314	0.38302600000000003	-1.1050569	0.9286675
ANTEROGRADE_AXONAL_TRANSPORT	GOBP	48	1.7303218999999996	0.08958861	1.4177054	0.5132481	-0.85912126	0.9746609	-0.4593531	1.0	-1.2349451999999999	0.3334386	-0.9798528000000001	0.7218856	1.499257	0.48290500000000003	1.6995301999999999	0.15390217	0.68057966	1.0
SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP	159	1.7309767	0.09019486	1.5504259	0.40429577	-0.94934136	0.91837716	-0.66952956	1.0	-1.04208	0.575441	-0.9999423000000001	0.68866056	1.3833275	0.58879465	1.6089942	0.35763612	-0.85323656	1.0
CHROMOSOME_SEPARATION	GOBP	92	-1.6496506000000002	0.09432753	-1.5838183000000001	0.14374605	-1.4964381000000002	0.34057070000000006	-1.2483468999999998	0.80565447	-1.3240668	0.28885293	-1.2122768999999998	0.36891806	-1.5352993000000001	0.32258335	-1.635669	0.2826913	-1.0759389	0.94912034
CONDENSED_CHROMOSOME	GOCC	248	-1.6477051	0.094701484	-1.4551459999999998	0.25594690000000003	-1.4660156000000002	0.35852367	-1.0536398	0.8904	-1.2796128	0.31098577	-1.1387638	0.45451030000000003	-1.3303516000000002	0.4201532	-1.4685508	0.41235667	-0.9154743000000001	0.9981620999999999
NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP	35	-1.6482122	0.09486254	-1.3881941	0.32304190000000005	-1.4740925	0.35127579999999997	-1.1830789	0.8103457	-1.2141976	0.34583762	-0.9827207	0.71740973	-1.4048986	0.36092925	-1.4250106000000002	0.4468838	-0.9632497	0.99277526
PEPTIDYL_LYSINE_TRIMETHYLATION	GOBP	55	-1.6486318	0.09500098	-1.34948	0.36005563	-1.2259806	0.68460566	-1.1682453000000002	0.81414187	-0.9168908000000001	0.7861935	-0.9305918	0.7942909	-1.2982373	0.44064897	-1.2173125	0.59453183	-0.9725662	0.9910034
PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP	25	-1.6469238999999998	0.09506028	-1.278175	0.45884386	-1.6862894	0.08938134	-1.0545349	0.8883	-1.4950792	0.26989126	-1.1464078000000002	0.44454175	-1.299976	0.4379483	-1.436089	0.43536013	-0.90941274	0.9978796999999998
ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	GOBP	34	-1.6449818999999999	0.09707668400000001	-1.4743387	0.24076836	-1.3645073	0.50423765	-1.2291055	0.7902488	-1.3262961000000002	0.28720647	-1.2277194	0.35598144	-1.4964193000000001	0.3629455	-1.6558688000000001	0.30680418	-1.1420128	0.921486
MOTOR_AXONAL_NEUROPATHY	HP	31	-1.6436703000000001	0.09731314	-1.3548708	0.3487604	-1.3270996000000002	0.5581558000000001	-0.9944716	0.9393504	-1.1392483999999998	0.41844255	-1.1912191	0.38887307	-1.4311222	0.35952324	-1.5842415	0.30876040000000005	-0.8957278000000001	0.9979402
DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I	HP	49	-1.6438293000000002	0.09778526	-1.4173791	0.29705846	-1.0475861	0.8433425999999999	-1.1284201999999999	0.82089794	-1.0411386	0.57703596	-0.8586768	0.8689466	-1.4615804	0.34982709999999995	-1.565294	0.32679006	-1.1661149	0.93499136
SHORT_THUMB	HP	101	-1.6421223000000003	0.09780262	-1.3922837	0.3177763	-1.3151437	0.5741608	-1.0047323000000001	0.9296736999999999	-1.062849	0.5391676	-1.1742023000000001	0.40963617	-1.4199936000000002	0.35510427	-1.2370172	0.5862215000000001	-1.1349027	0.92052007
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GOMF	48	-1.6392262999999998	0.10068543	-1.3959892	0.31780824	-1.1682533000000002	0.74607635	-1.2333214	0.7957843000000001	-0.6969319	0.9615565999999999	-0.88537985	0.84525806	-1.2572722	0.48237494	-1.0568444	0.69938296	-1.1186627	0.9306849
SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP	46	-1.6382828999999999	0.10126166	-1.5149834999999998	0.21753137	-1.3978183000000002	0.46635965	-1.4596673	0.7794823000000001	-1.1106243	0.45705439999999997	-0.80618036	0.9112874	-1.516347	0.3609075	-1.8203672	0.29000285	-1.2865838	0.96603817
