NAME	dbtype	SIZE	NES_NOI_DMSO_vs_Palbo_DMSO	FDR_q-val_NOI_DMSO_vs_Palbo_DMSO	NES_NOI_DMSO_vs_SY5609_DMSO	FDR_q-val_NOI_DMSO_vs_SY5609_DMSO	NES_NOI_DMSO_vs_NOI_IFN	FDR_q-val_NOI_DMSO_vs_NOI_IFN	NES_SY5609_DMSO_vs_SY5609_IFN	FDR_q-val_SY5609_DMSO_vs_SY5609_IFN
EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	GOBP	39	1.0528883	0.61300975	-0.6083499	1.0	0.90316164	1.0	-1.076837	0.67217976
ALPHA_TUBULIN_BINDING	GOMF	33	1.0320107	0.61302584	-0.6152554	1.0	-0.7725501	0.9830939000000001	-1.4670823999999998	0.16090015
REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP	31	1.173567	0.61305654	-0.8715088	1.0	-0.47349185	1.0	0.35092829999999997	1.0
TRIGLYCERIDE_CATABOLIC_PROCESS	GOBP	25	1.1716646000000002	0.6131523	-1.1543188999999998	0.8042539000000001	-0.6611559	1.0	-1.404854	0.21167733
HEMOPTYSIS	HP	59	1.1092879999999998	0.6132205	-1.0698119	0.94320434	0.6049939999999999	1.0	-1.2084092	0.46138966
INCREASED_CONNECTIVE_TISSUE	HP	27	1.0476623	0.61325496	0.52764446	1.0	-0.65396625	1.0	-1.2259666	0.43329209999999996
FOAM_CELL_DIFFERENTIATION	GOBP	32	1.1475481	0.6132626	-1.0027363999999999	1.0	0.61291444	1.0	-0.75566673	0.9912555000000001
DELAYED_FINE_MOTOR_DEVELOPMENT	HP	20	1.1110314	0.6132745	-1.1417931000000001	0.8287743000000001	-0.5781594	1.0	-1.1432832	0.57007307
DECREASED_URINE_OUTPUT	HP	22	1.0541111	0.61327595	-0.6776789000000001	1.0	-0.85504144	0.9379306999999999	-0.8230254000000001	0.9625256
NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP	28	1.0530627000000001	0.61327666	-0.43656474	1.0	0.8793169	1.0	-1.2028455	0.46993100000000004
PANCREATIC_FIBROSIS	HP	20	1.1747411	0.6133219	-1.1543282	0.8046509	-1.3769056	0.38398790000000005	-0.7337423000000001	0.99584204
REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	GOBP	60	1.172176	0.6133392	-0.74807173	1.0	2.6481953	0.10233646	-1.152189	0.5554157
CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GOBP	28	1.0339261	0.6133487	1.2046548	1.0	-0.68136615	1.0	-1.5644063999999998	0.10470832
INTERMEDIATE_FILAMENT_ORGANIZATION	GOBP	29	1.0389777	0.61336255	-0.7398355	1.0	0.88945556	1.0	-1.4794376	0.15325631
ISCHEMIC_STROKE	HP	30	1.1647656000000002	0.61341405	-0.85970503	1.0	0.78867066	1.0	-1.175411	0.516266
FC_RECEPTOR_SIGNALING_PATHWAY	GOBP	44	1.0306383	0.6134191999999999	-0.777457	1.0	-1.2771106	0.49550259999999996	-1.5473968999999999	0.1116577
GTP_DEPENDENT_PROTEIN_BINDING	GOMF	20	1.0297536	0.61342543	-0.80039155	1.0	-0.77747846	0.9807848	-1.4381593000000001	0.18425916
URETEROCELE	HP	24	1.1095483999999998	0.6134694	-0.64731646	1.0	-1.0523187	0.7584272	-1.6269711000000002	0.08273948
ICOSANOID_BIOSYNTHETIC_PROCESS	GOBP	44	1.0259173000000001	0.613559	-0.933573	1.0	1.2322607	1.0	-1.3379889999999999	0.28092834
CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	GOMF	22	1.0300398000000002	0.6135630999999999	1.0960504	1.0	1.8383821	0.7223609999999999	0.83785576	1.0
CILIARY_MEMBRANE	GOCC	65	1.0552139999999999	0.61358577	-0.82958007	1.0	0.63275874	1.0	-0.8019933000000001	0.97480655
VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF	42	1.1750116000000002	0.6136199999999999	0.6750787	1.0	0.59244287	1.0	-1.7532406000000003	0.042772908
BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GOBP	21	1.039115	0.61363924	-1.1605386999999998	0.795477	-1.1926355	0.5972284999999999	-1.1392871999999998	0.57699454
ABNORMALITY_OF_HAIR_GROWTH	HP	26	1.148301	0.6137118	-0.6755284	1.0	0.7354528	1.0	-1.8376654	0.025753856000000002
MANNOSYLTRANSFERASE_ACTIVITY	GOMF	20	1.0339433	0.6137265000000001	-0.8068584	1.0	-1.1213962	0.6782318	-0.73526007	0.9960863999999999
FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY	GOBP	26	1.1425346	0.61374843	-0.52629876	1.0	-0.90035456	0.90399724	-1.5611173	0.10517132
PHOSPHATIDIC_ACID_BINDING	GOMF	20	1.0265892	0.6137845999999999	-0.7510713000000001	1.0	-1.2169626	0.57137114	-1.772757	0.03848495
STEROL_TRANSPORTER_ACTIVITY	GOMF	33	1.055476	0.6137868000000001	-1.0904583	0.91548014	-1.1192229	0.6815901	-1.5446951	0.11319385
BICARBONATE_TRANSPORT	GOBP	24	1.0351883	0.6138394	-0.9853459000000001	1.0	-0.7172111999999999	0.9980896	-1.0123434	0.7697881
RECURRENT_SINOPULMONARY_INFECTIONS	HP	55	1.0259222	0.613943	-0.9072209000000001	1.0	-1.2105378999999998	0.5764060999999999	-0.94790906	0.84767807
ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	GOBP	26	1.0373268	0.6139435999999999	-1.0621277	0.9600153	-0.98112714	0.8332105	-0.8874615	0.91386145
CHLORIDE_CHANNEL_COMPLEX	GOCC	42	1.0572674	0.6139861999999999	-0.44943365	1.0	0.76214296	1.0	-1.2601234	0.3796886
MUSCLE_FIBER_INCLUSION_BODIES	HP	29	1.1486018	0.6139872	-0.96549773	1.0	0.77284527	1.0	-1.0711312	0.68263847
ANOSMIA	HP	45	1.0391273	0.6140270999999999	-0.73324627	1.0	1.0112778	1.0	-0.99363863	0.79266644
PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	GOBP	26	1.0395851999999999	0.6140475999999999	-1.0957507	0.90178674	-1.0772861	0.72978354	-1.1146038999999999	0.61491805
BROAD_RIBS	HP	21	1.0555511999999998	0.6141306	-0.607302	1.0	-0.87384963	0.92393064	-1.4214373	0.19688159
INCREASED_PROTEINOGENIC_AMINO_ACID_LEVEL_IN_URINE	HP	33	1.1491278	0.61413586	-0.9279523000000001	1.0	-0.9354667999999999	0.87547064	-1.1338091000000001	0.58567643
DYNEIN_COMPLEX	GOCC	49	1.060078	0.61414605	-0.94272393	1.0	-1.1952486999999998	0.5943936	-1.0687958999999998	0.686466
RHYTHMIC_BEHAVIOR	GOBP	40	1.023423	0.6141535	-0.709282	1.0	0.48507342	1.0	-0.9974564	0.78934306
EEG_WITH_MULTIFOCAL_SLOW_ACTIVITY	HP	41	1.1564822	0.61417	-0.64164597	1.0	-0.69830173	1.0	-1.4919163	0.14515597
ABNORMAL_INTERNAL_GENITALIA	HP	472	1.1594903	0.6141793000000001	-1.0904778	0.9157288	-1.3667598	0.39532351	-0.9867017	0.8001666000000001
NEUROGENIC_BLADDER	HP	29	1.1603370000000002	0.61418563	-1.0773236000000002	0.93052644	-1.3730578000000002	0.3854093	-0.9270164000000001	0.872641
SULFOTRANSFERASE_ACTIVITY	GOMF	45	1.0432261	0.61419	-0.30942106	1.0	0.8133302	1.0	-1.1884706	0.49202890000000005
RIGHT_BUNDLE_BRANCH_BLOCK	HP	38	1.1505127	0.6142291	-0.6855045999999999	1.0	0.82417464	1.0	-0.9927891999999999	0.7926135
METAL_ION_EXPORT	GOBP	42	1.1526911	0.61424804	-0.7312517	1.0	-0.83266926	0.9520865	-0.9457459999999999	0.85078436
XENOBIOTIC_TRANSPORT	GOBP	35	1.0396220999999999	0.61440206	-0.3827915	1.0	-0.6462116999999999	1.0	-1.3093286	0.31707529999999995
NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP	38	1.057728	0.61443657	-1.0123118	1.0	-0.8899950000000001	0.915113	-1.6	0.09366888
POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP	24	1.043367	0.6144682	-1.2544285	0.6760326	-0.9667232	0.84536153	-1.6358982	0.0792689
MITOCHONDRIAL_FUSION	GOBP	26	1.0591633	0.61447644	-1.2655739	0.6602524999999999	-1.1472553	0.64912605	0.41694319999999996	1.0
SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP	84	1.0447398	0.6144809	-0.3578659	1.0	0.62837183	1.0	-1.5951393	0.09459451599999999
SODIUM_ION_HOMEOSTASIS	GOBP	46	1.1581934999999999	0.6144957	-0.92195016	1.0	0.9432514000000001	1.0	-1.5347897	0.11680165
ACID_SECRETION	GOBP	39	1.1528943999999999	0.61456853	-0.64977175	1.0	0.71114737	1.0	-1.2703801000000001	0.36720598
ABNORMAL_SPERM_MOTILITY	HP	71	1.1565607	0.6145689000000001	-0.77643615	1.0	-1.1769568000000001	0.6132178	-1.1746646	0.51752937
HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP	20	1.1765758999999998	0.614599	0.4602617	1.0	-0.8987023000000001	0.9060433000000001	-1.3112177	0.31463552
DENDRITE_MEMBRANE	GOCC	37	1.1506402	0.6146199999999999	-0.93536335	1.0	0.8485117	1.0	-1.2234996999999999	0.43673779999999995
TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	GOMF	23	1.0559331	0.6146472	0.73163146	1.0	-1.0269994	0.78825843	-1.590732	0.095726684
STATUS_EPILEPTICUS_WITHOUT_PROMINENT_MOTOR_SYMPTOMS	HP	20	1.0440452	0.6146869	-0.78579074	1.0	-0.98960537	0.8261093	-0.76009184	0.9911177
RESPONSE_TO_ISOQUINOLINE_ALKALOID	GOBP	24	1.0435526	0.61471707	-0.9726353000000001	1.0	0.611621	1.0	-1.1183536	0.60792357
ABNORMAL_MYOCARDIUM_MORPHOLOGY	HP	474	1.1511205	0.61475825	-1.133243	0.8455355	-1.4913136	0.27560365	0.9908904000000001	1.0
AMINO_ACID_ACTIVATION	GOBP	43	1.0578288999999998	0.6147697	-1.3778883	0.5042713	-1.5611609	0.2243322	-0.65598124	1.0
DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP	28	1.1532307	0.61481756	0.5611541	1.0	0.63423425	1.0	-1.5936242	0.09495276
LEUKOCYTE_TETHERING_OR_ROLLING	GOBP	25	1.1545768	0.6148885999999999	2.2235744	1.0	0.89865273	1.0	1.3567348	1.0
AORTIC_DISSECTION	HP	37	1.15664	0.6149795	-0.7898936	1.0	0.66221195	1.0	-1.4649370000000002	0.16264775
APLASIA_HYPOPLASIA_OF_THE_RETINA	HP	39	1.0218505999999998	0.6150856	-0.9175412000000001	1.0	-0.8090268	0.9622050999999999	-1.3848748	0.22819403
REGULATION_OF_VESICLE_FUSION	GOBP	20	1.1532867	0.6152449000000001	-0.65123856	1.0	-1.1083136999999998	0.6925719	1.3499646	1.0
WHEEZING	HP	50	1.1778527	0.61571527	-0.8180724	1.0	-0.8408151	0.9475369	-1.1082706	0.6232968000000001
REGULATION_OF_CARDIAC_CONDUCTION	GOBP	23	1.1770535	0.61572886	0.4566546	1.0	-0.6788827	1.0	-1.4875126	0.14762942
POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP	26	1.0204821	0.6158963000000001	-0.99612045	1.0	-0.83824915	0.9496891	1.1738056000000001	1.0
ARACHIDONIC_ACID_SECRETION	GOBP	23	1.2019328	0.61603546	-0.3150486	1.0	0.6029386999999999	1.0	-1.5655047	0.10434594
HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE	GOBP	22	1.1780224	0.61608267	-0.72213435	1.0	0.7099304	1.0	-0.75282484	0.9913764000000002
REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	GOBP	22	1.1785406	0.61627436	-0.98455524	1.0	-0.83474374	0.9507869000000001	-0.45929396	1.0
CHEMOREPELLENT_ACTIVITY	GOMF	23	1.1794829	0.61666435	0.8507548	1.0	-1.2101642	0.57643	-1.7689261000000003	0.039133493
HORMONE_BINDING	GOMF	73	1.0185958000000002	0.61683273	0.6028882	1.0	1.1005226000000001	1.0	-1.7316056	0.048181075999999996
POSITIVE_T_CELL_SELECTION	GOBP	33	1.180232	0.61716956	-1.001275	1.0	-0.84618694	0.9432103000000001	0.70287144	1.0
ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	GOBP	22	1.2025412	0.61716986	-1.1803324	0.77513087	-1.1057798	0.69427395	-1.0027344999999999	0.7820385
ABNORMAL_ST_SEGMENT	HP	33	1.2031882	0.6173143	-0.61222625	1.0	0.71164864	1.0	1.7419517	1.0
SLURRED_SPEECH	HP	35	1.0170496	0.6174486	-1.0224988000000002	1.0	-0.80452067	0.966561	-1.4501507	0.17386141
RECEPTOR_CATABOLIC_PROCESS	GOBP	28	1.0120348	0.6177188	-1.1398653	0.831965	-0.8703642	0.9268179	-1.1062006000000002	0.62587523
G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING	GOMF	21	1.1809076	0.6177484999999999	-0.8811078000000001	1.0	-0.9433934000000002	0.867091	-1.4577124	0.16837860000000002
IRON_DEFICIENCY_ANEMIA	HP	24	1.1815498	0.61785865	-0.72110885	1.0	-1.0073174	0.8074794	-1.3488325	0.26779643
CONGENITAL_MALFORMATION_OF_THE_GREAT_ARTERIES	HP	405	1.1955181000000001	0.6179361	-1.002384	1.0	-1.4831686000000002	0.28141958	-1.4097066	0.20847696
RECURRENT_SINUSITIS	HP	50	1.0129558	0.6180109	-0.8146432	1.0	-0.7152158000000001	0.9992433000000001	-1.0463251	0.72638625
ALLERGY	HP	22	1.0081801	0.6181047	-1.2052878	0.7472048000000001	-0.9481789	0.8637536	-1.036227	0.7400857
POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP	52	1.01068	0.61811763	-0.41094518	1.0	-0.66102535	1.0	-1.4595764999999998	0.16707316
AMPA_GLUTAMATE_RECEPTOR_COMPLEX	GOCC	22	1.0085609	0.61812365	-0.7004922	1.0	0.63505125	1.0	-1.3900933000000002	0.22270687
PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	GOBP	28	1.01324	0.618139	-0.99163955	1.0	1.1620761999999998	1.0	-1.0106182	0.7723268
VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	GOMF	71	1.1853323999999998	0.61814475	-0.6235638000000001	1.0	1.3640421999999999	0.95041704	-1.2637423	0.37607762
DYSPAREUNIA	HP	35	1.0101764000000002	0.6181983	-0.90590405	1.0	1.131471	1.0	-0.82122266	0.9639083
EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	GOBP	24	4.4952364000000005	0.6181998000000001	-1.1462018	0.82496566	0.89680356	1.0	-1.2877862	0.34575653
ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	GOMF	31	1.0144484	0.6182223000000001	-0.67656636	1.0	-1.0090675	0.8061064	-1.3669305	0.24544802
PEROXISOME_ORGANIZATION	GOBP	31	1.1968753	0.61822593	-1.2357697	0.70158774	-1.2266726000000001	0.56029123	0.6551418999999999	1.0
PEPTIDYL_ARGININE_MODIFICATION	GOBP	24	1.0049735	0.6183386	-0.70717734	1.0	-1.1235703000000001	0.6751342	-0.5709951999999999	1.0
OLIGODENDROCYTE_DEVELOPMENT	GOBP	33	1.0040839	0.61841893	-1.0758839	0.93118894	-0.7214323	0.99751836	-1.3439709999999998	0.27371395
ECTODERMAL_DYSPLASIA	HP	24	1.2037646999999998	0.6184595	-0.69103265	1.0	-0.9042933000000001	0.9016969000000001	-1.7829325	0.03691045
NEOPLASM_OF_THE_TONGUE	HP	33	1.0145864	0.61849594	-0.9696171999999998	1.0	-1.2531335	0.5253146	-1.2326285	0.4210527
AMELOGENESIS_IMPERFECTA	HP	28	1.2190983999999998	0.61851037	-1.1972383	0.7619271	-0.8130324999999999	0.9618604	1.8218465	1.0
REGULATION_OF_NEUROBLAST_PROLIFERATION	GOBP	31	1.0043187	0.6185736999999999	-0.5348664000000001	1.0	-0.64242893	1.0	-1.0472943000000001	0.7251783
PULMONARY_EMBOLISM	HP	33	1.1915252	0.6186138000000001	-1.0206608	1.0	-0.81046313	0.96245325	-1.1674168	0.52874774
METANEPHRIC_NEPHRON_MORPHOGENESIS	GOBP	22	1.0148675	0.61864024	-0.8712743000000001	1.0	0.5371779000000001	1.0	-1.0573151	0.7065037
BONE_GROWTH	GOBP	26	1.2042365	0.61869794	-0.6529139	1.0	-0.9198639000000001	0.88818955	0.9132585999999999	1.0
PROTEIN_DEMETHYLATION	GOBP	30	1.0070280999999999	0.6187185000000001	-0.7344046	1.0	-1.4558105	0.30258235	-1.1213533000000002	0.6033581
CYSTIC_LIVER_DISEASE	HP	36	1.2205665	0.6187644	-1.1486287	0.8218893	-1.4749656999999998	0.28487090000000004	-1.21082	0.45739743
AMYLOID_BETA_CLEARANCE	GOBP	31	1.0053	0.6187834	-0.9598141	1.0	-1.2881215	0.48271564	-1.1408633	0.5744166
REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP	26	1.0028266	0.61882013	-0.7872956999999999	1.0	-1.3684523000000002	0.39248540000000004	-1.2036708999999999	0.46902910000000003
HYPERPHOSPHATURIA	HP	25	1.2078319	0.61882174	-0.67267853	1.0	-1.1859479	0.6055170999999999	-1.0241135000000001	0.754359
JOINT_SWELLING	HP	46	1.0064795	0.61882204	-1.334789	0.5663391999999999	0.61786777	1.0	0.6581299	1.0
NEURON_RECOGNITION	GOBP	44	1.2115713	0.61883646	-0.3052127	0.9998553	-0.80934924	0.96222943	-1.5642068	0.10475271
SHORT_THORAX	HP	39	1.1831475	0.6188676	-1.2660924999999998	0.65972334	-0.7173944	0.9986113000000001	-1.3946934	0.21846543
POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF	129	1.0030437	0.6189846999999999	-0.5614278	1.0	1.3169248	0.96131134	-1.0338241	0.74379987
ANTINUCLEAR_ANTIBODY_POSITIVITY	HP	32	1.2055888000000001	0.618996	-0.7689245	1.0	0.5246784000000001	1.0	-1.0899508	0.65060663
PROTEIN_K48_LINKED_DEUBIQUITINATION	GOBP	31	1.2081801	0.6191343	-0.6245799	1.0	-1.6439383	0.19584592	-1.2552819	0.38694072
T_CELL_SELECTION	GOBP	45	1.2119415	0.6191399000000001	-0.860635	1.0	-1.0146488999999999	0.79952717	-0.7559342	0.99146533
ABNORMAL_THYROID_STIMULATING_HORMONE_LEVEL	HP	27	1.212863	0.6191578000000001	-0.7014874	1.0	-0.90061945	0.90484697	-1.0508457	0.71947324
VESICLE_TETHERING_COMPLEX	GOCC	59	1.2206663999999998	0.61920416	-1.1411637	0.82857573	-1.6150954	0.2097641	-0.8714940999999999	0.92824334
CATECHOLAMINE_SECRETION	GOBP	42	1.2475307	0.6192104	-0.87083805	1.0	1.8109210999999998	0.71474105	-1.1130086000000001	0.6172101999999999
ABNORMAL_C_REACTIVE_PROTEIN_LEVEL	HP	42	1.0055646999999999	0.6193	-0.6365001	1.0	-1.0353510000000001	0.7807909000000001	-0.49040803	1.0
DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	GOMF	27	1.2484021	0.6193196999999999	0.44951907	1.0	-1.2257753999999998	0.56098783	-1.4545753000000001	0.17029822
POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	GOBP	28	1.2234044	0.61933124	-0.80813074	1.0	-0.8760315999999999	0.923007	-1.0370992	0.73916924
ABNORMAL_GERM_CELL_MORPHOLOGY	HP	34	4.5077110000000005	0.6193516	1.3792409	1.0	-1.3614773	0.40169165	-1.1599758	0.5419105
NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP	38	1.1856659999999999	0.61937386	-0.94265753	1.0	-0.707687	1.0	-1.2705723	0.36686057
CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	GOBP	24	1.2243543	0.61938345	-0.5329467	1.0	1.9442881	0.7618473000000001	-1.1280887	0.59341735
VIRAL_BUDDING	GOBP	26	1.2085589	0.61940753	-1.2854303	0.63014305	-1.1889886	0.6033068	-1.090667	0.64978725
ABNORMALITY_OF_FUNDUS_PIGMENTATION	HP	37	1.2489792	0.6195746999999999	-0.8704394	1.0	0.52141464	1.0	-0.9389854	0.8599918
SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	GOMF	68	1.2258205	0.6196100999999999	-0.6417619999999999	1.0	1.3190583	0.9592940999999999	-0.85478526	0.9395336999999999
MOTOR_NEURON_AXON_GUIDANCE	GOBP	30	1.2135869	0.6197579000000001	-0.7660378000000001	1.0	-0.873677	0.9238934999999999	-1.5615941999999998	0.10531022400000001
PAROXYSMAL_VENTRICULAR_TACHYCARDIA	HP	22	1.2429451	0.6197738	-0.6118011999999999	1.0	0.7957801999999999	1.0	-1.0260389	0.7525088000000001
POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP	21	1.2451499	0.61981523	1.240308	1.0	-0.7265775	0.9952806000000001	-1.5384358999999999	0.11560117
RETINOIC_ACID_BINDING	GOMF	27	1.2435461	0.6200069	-0.7625074000000001	1.0	-0.6368682	1.0	-1.2628921	0.37737387
ARF_PROTEIN_SIGNAL_TRANSDUCTION	GOBP	20	1.2490021	0.6200654999999999	-0.7197131	1.0	-0.7961033000000001	0.9715019	-1.5391772	0.115365356
ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY	HP	431	1.2147968999999998	0.6201345	-1.0979028999999998	0.8976575000000001	-1.3917495	0.3665155	0.7681518	1.0
PHOSPHATIDYLINOSITOL_3_KINASE_BINDING	GOMF	27	1.2497485000000002	0.62025374	0.8453518	1.0	-0.83163637	0.9522216	-1.7963846	0.03343802
AXIAL_MUSCLE_WEAKNESS	HP	28	1.2385262	0.62028944	-0.99510825	1.0	0.6402174	1.0	-1.2497971	0.39489332
HYPOKALEMIA	HP	61	1.2388811000000002	0.6206289	-0.73998684	1.0	-1.2935226	0.47615573	-1.5694226	0.10293907
VASCULITIS	HP	56	1.2508082	0.6208100000000001	-0.9823661	1.0	0.49757308	1.0	0.38248965	1.0
OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	GOCC	21	1.2299596000000002	0.6212152	-1.165137	0.79067814	-1.5389667	0.23922266	0.37039652	1.0
ELEVATED_CIRCULATING_ASPARTATE_AMINOTRANSFERASE_CONCENTRATION	HP	20	1.2509473999999998	0.62126034	-1.0712125	0.9405893	-1.0335166	0.7822709	-0.7085751	1.0
PNEUMOTHORAX	HP	45	1.23401	0.62131715	-0.52979267	1.0	0.61503714	1.0	-1.4966483	0.1412899
PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING	GOMF	37	1.2275198999999999	0.62132925	-0.6388825	1.0	-1.3355979	0.4355062	-1.4156727	0.20317337
RESPONSE_TO_GROWTH_HORMONE	GOBP	29	4.3963957	0.621376	-0.82534736	1.0	-1.0390728999999999	0.7754849	-1.0388149	0.7378533
OOCYTE_MATURATION	GOBP	26	4.3944564	0.62142736	-0.99048865	1.0	-1.1587579	0.638861	-0.67905205	1.0
EXCRETION	GOBP	54	1.2283276	0.6214524	-0.6652493	1.0	1.7803605	0.72980076	-1.5724744	0.10255066
GLIAL_CELL_PROJECTION	GOCC	31	1.2594124	0.6216503000000001	-0.75407434	1.0	-0.964515	0.84704655	-1.2482171	0.39746723
SCAVENGER_RECEPTOR_ACTIVITY	GOMF	39	1.2511246	0.6216881	0.8065962	1.0	-0.7606955	0.9840389	-1.6589023999999997	0.07201029
POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP	30	1.230026	0.6216901999999999	-0.6420355999999999	1.0	-0.8439014000000001	0.9452427999999999	-1.5846726999999998	0.098673105
SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP	22	1.2533174999999999	0.6217333	-0.6271191999999999	1.0	-0.6737036	1.0	-1.5446917	0.113031246
DELAYED_EPIPHYSEAL_OSSIFICATION	HP	31	1.2309821	0.6217640999999999	-0.95409775	1.0	0.49517918	1.0	-1.2836021999999998	0.35016468
PHOTORECEPTOR_CONNECTING_CILIUM	GOCC	38	1.2554292999999999	0.62183017	-1.1878608	0.7744589	-1.1288633	0.67021126	-1.1257124	0.5972316999999999
REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP	61	1.2575544	0.62192225	-0.43458109999999994	1.0	0.49354178	1.0	-1.5173869	0.12668963
REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP	48	4.422187	0.6219376	-0.5604631	1.0	2.1670024	0.53497976	-1.0637183000000001	0.69414115
GLUTAMATE_RECEPTOR_BINDING	GOMF	40	0.9925777	0.6219918000000001	0.73259526	1.0	0.91185987	1.0	-1.5724411	0.10239156
KINESIN_BINDING	GOMF	38	0.9928796	0.622062	-0.86858475	1.0	-1.1019828	0.7005303	-1.2441659999999999	0.4026687
G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	GOMF	29	0.9921013000000001	0.6220774	-0.5891225999999999	1.0	1.2665329	0.97987205	-1.3125636999999999	0.31361577
HYPOPLASIA_OF_THE_IRIS	HP	31	1.2311893999999999	0.62216127	-0.74092585	1.0	-0.5996044	1.0	-0.9789915000000001	0.8109289000000001
SYNAPTIC_TRANSMISSION_CHOLINERGIC	GOBP	27	0.99317694	0.62216336	-0.6490884	1.0	1.9154501	0.7660524999999999	0.9683377000000001	1.0
LYMPHOCYTE_CHEMOTAXIS	GOBP	36	4.4152775	0.62241966	-0.53491825	1.0	1.6503075	0.8131324000000001	-1.5080761999999999	0.13287164
BIPARIETAL_NARROWING	HP	54	0.99770474	0.62247443	-0.98115814	1.0	-1.5021011999999998	0.26863122	-1.1499451	0.55794674
RESPIRATORY_ARREST	HP	22	0.9980798000000001	0.62250054	-0.9505068999999999	1.0	0.5584604000000001	1.0	-0.89953697	0.90320235
POSTSYNAPSE_ASSEMBLY	GOBP	26	0.99726236	0.62250996	-0.61227256	1.0	0.56855226	1.0	-1.1585883999999997	0.5450543000000001
INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP	30	0.99356765	0.6225491999999999	-0.9570183000000001	1.0	-1.1960741000000001	0.59405255	-0.7437066999999999	0.9941131
SUPRAVENTRICULAR_TACHYCARDIA	HP	37	0.93972784	0.6225728	-0.6387066	1.0	0.65971	1.0	1.8187338	0.9914814000000001
ABNORMAL_MORPHOLOGY_OF_THE_CHOROIDAL_VASCULATURE	HP	22	1.2607911	0.6226191999999999	-0.8716732	1.0	-0.97157717	0.8416402	-1.2515945	0.3925754
RETINAL_HEMORRHAGE	HP	24	1.2631909	0.62263554	-1.2773279	0.6437663	-0.69908917	1.0	-1.1049964	0.6290401999999999
NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP	280	0.9941486999999999	0.62276304	-0.9081285	1.0	0.4998004	1.0	-1.2987398	0.33142218
INTEGRIN_COMPLEX	GOCC	30	1.2616128999999998	0.6227815999999999	-0.45306304	1.0	-0.9606621999999999	0.8512148000000002	-1.8640432	0.023736722999999998
PROTEIN_TARGETING_TO_VACUOLE	GOBP	34	0.93985355	0.62278336	-1.1589127000000001	0.7966511	-1.3222684	0.45160192	-1.0667245	0.6895594
CALCIUM_CHANNEL_COMPLEX	GOCC	63	0.9945021	0.6227948	-0.47709075	1.0	0.6094428000000001	1.0	-1.4623791000000002	0.16497198
